StudyID,IndivID,Pathogen,IndSpecies,InfectionID,SampleID,TimeDays,Symptoms1,Symptoms2,Symptoms3,Symptoms4,Comorbidity1,Comorbidity2,Comorbidity3,Comorbidity4,Treatment1,Treatment2,Treatment3,Treatment4,Hospitalized,SampleSource,SampleMethod,AgeRng1,AgeRng2,Subtype,PlatformType,DOI,PathogenLoad,Units,GEml_conversion_intercept,GEml_conversion_slope,Targets,PlatformTech
ke2022,451146,SARS2,Human,<NA>,<NA>,4.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,25.0,25.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,451146,SARS2,Human,<NA>,<NA>,5.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,25.0,25.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,451146,SARS2,Human,<NA>,<NA>,6.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,25.0,25.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,451146,SARS2,Human,<NA>,<NA>,7.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,25.0,25.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,451146,SARS2,Human,<NA>,<NA>,8.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,25.0,25.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,451146,SARS2,Human,<NA>,<NA>,9.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,25.0,25.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,451146,SARS2,Human,<NA>,<NA>,10.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,25.0,25.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,451146,SARS2,Human,<NA>,<NA>,11.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,25.0,25.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,-11.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,-9.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,-8.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,-7.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,-7.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,-6.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,-5.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,39.34,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,-4.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,-3.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,-2.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,38.6,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,-1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,37.86,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,31.62,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,35.35,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,2.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,35.92,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,3.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,453724,SARS2,Human,<NA>,<NA>,4.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,-4.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,-2.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,17.47,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,2.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,22.0,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,3.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,26.21,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,4.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,25.58,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,5.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,29.8,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,6.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,35.09,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,7.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,38.41,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,8.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,9.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,10.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,11.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,12.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,459589,SARS2,Human,<NA>,<NA>,13.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,22.0,22.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,-6.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,-4.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,-3.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,-2.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,-1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,29.42,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,16.47,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,21.77,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,2.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,24.06,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,3.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,26.84,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,4.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,27.69,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,5.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,30.97,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,6.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,34.84,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,7.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,8.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,38.21,Ct,11.35,-0.25,N1,Alinity
ke2022,470855,SARS2,Human,<NA>,<NA>,9.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,21.0,21.0,P.1,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,-9.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,-2.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,14.5,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,17.53,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,2.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,16.97,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,3.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,21.97,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,4.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,26.82,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,5.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,25.19,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,6.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,29.76,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,7.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,8.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,33.4,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,9.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,30.63,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,10.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,32.61,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,11.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,34.39,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,12.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,33.65,Ct,11.35,-0.25,N1,Alinity
ke2022,471588,SARS2,Human,<NA>,<NA>,13.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,23.0,23.0,B.1.1.7,RT-qPCR,10.1038/s41564-022-01105-z,33.0,Ct,11.35,-0.25,N1,Alinity
ke2022,449474,SARS2,Human,<NA>,<NA>,-8.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,29.0,29.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,,Ct,11.35,-0.25,N1,Alinity
ke2022,449474,SARS2,Human,<NA>,<NA>,-2.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,29.0,29.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,,Ct,11.35,-0.25,N1,Alinity
ke2022,449474,SARS2,Human,<NA>,<NA>,0.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,29.0,29.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,35.68,Ct,11.35,-0.25,N1,Alinity
ke2022,449474,SARS2,Human,<NA>,<NA>,1.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,29.0,29.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,,Ct,11.35,-0.25,N1,Alinity
ke2022,449474,SARS2,Human,<NA>,<NA>,2.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,29.0,29.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,449474,SARS2,Human,<NA>,<NA>,3.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,29.0,29.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,449474,SARS2,Human,<NA>,<NA>,4.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,29.0,29.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,449474,SARS2,Human,<NA>,<NA>,5.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,29.0,29.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
ke2022,449474,SARS2,Human,<NA>,<NA>,6.0,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,<NA>,,nasal,flocked_swab_in_VTM,29.0,29.0,B.1.2,RT-qPCR,10.1038/s41564-022-01105-z,48.0,Ct,11.35,-0.25,N1,Alinity
